model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
bert,0.44,0.18,0.38000000000000006,0.7189000000000001
bert,0.44,0.2,0.36000000000000004,0.7178
bert,0.44,0.22,0.3400000000000001,0.7168
bert,0.44,0.24,0.32000000000000006,0.7157
bert,0.44,0.26,0.30000000000000004,0.7142999999999999
bert,0.44,0.28,0.28,0.7134000000000001
bert,0.44,0.3,0.26000000000000006,0.7117
bert,0.44,0.32,0.24000000000000005,0.7102999999999999
bert,0.44,0.34,0.22000000000000003,0.7079
bert,0.44,0.36,0.20000000000000007,0.7062999999999999
bert,0.44,0.38,0.18000000000000005,0.7052
bert,0.44,0.4,0.16000000000000003,0.7025
bert,0.44,0.42,0.14000000000000007,0.7022999999999999
bert,0.44,0.44,0.12000000000000005,0.7002999999999999
bert,0.44,0.46,0.10000000000000003,0.6994000000000001
bert,0.44,0.48,0.08000000000000007,0.6980999999999999
bert,0.44,0.5,0.06000000000000005,0.6967
bert,0.44,0.52,0.040000000000000036,0.6942
bert,0.44,0.54,0.020000000000000018,0.6927000000000001
bert,0.44,0.56,0.0,0.6881
bert,0.46,0.0,0.54,0.7279
bert,0.46,0.02,0.52,0.7268000000000001
bert,0.46,0.04,0.5,0.7264
bert,0.46,0.06,0.48000000000000004,0.7253999999999999
bert,0.46,0.08,0.46,0.7242000000000001
bert,0.46,0.1,0.44000000000000006,0.7225999999999999
bert,0.46,0.12,0.42000000000000004,0.7213999999999999
bert,0.46,0.14,0.4,0.7196
bert,0.46,0.16,0.38,0.7187
bert,0.46,0.18,0.36000000000000004,0.7173999999999999
bert,0.46,0.2,0.34,0.7168
bert,0.46,0.22,0.32000000000000006,0.7159
bert,0.46,0.24,0.30000000000000004,0.7146999999999999
bert,0.46,0.26,0.28,0.7136999999999999
bert,0.46,0.28,0.26,0.7118
bert,0.46,0.3,0.24000000000000005,0.7102
bert,0.46,0.32,0.22000000000000003,0.7083
bert,0.46,0.34,0.2,0.7061000000000001
bert,0.46,0.36,0.18000000000000005,0.7051000000000002
bert,0.46,0.38,0.16000000000000003,0.703
bert,0.46,0.4,0.14,0.7022999999999999
bert,0.46,0.42,0.12000000000000005,0.7007000000000001
bert,0.46,0.44,0.10000000000000003,0.6997000000000001
bert,0.46,0.46,0.08000000000000002,0.6984
bert,0.46,0.48,0.06000000000000005,0.6968000000000001
bert,0.46,0.5,0.040000000000000036,0.6945
bert,0.46,0.52,0.020000000000000018,0.6928
bert,0.46,0.54,0.0,0.6878
bert,0.48,0.0,0.52,0.7268
bert,0.48,0.02,0.5,0.7258000000000001
bert,0.48,0.04,0.48000000000000004,0.7255
bert,0.48,0.06,0.46,0.7241000000000001
bert,0.48,0.08,0.44,0.7229000000000001
bert,0.48,0.1,0.42000000000000004,0.7221000000000001
bert,0.48,0.12,0.4,0.72
bert,0.48,0.14,0.38,0.7182000000000001
bert,0.48,0.16,0.36,0.7172000000000001
bert,0.48,0.18,0.34,0.7164
bert,0.48,0.2,0.32,0.7155
bert,0.48,0.22,0.30000000000000004,0.7142999999999999
bert,0.48,0.24,0.28,0.7134000000000001
bert,0.48,0.26,0.26,0.7112999999999999
bert,0.48,0.28,0.24,0.71
bert,0.48,0.3,0.22000000000000003,0.7085
bert,0.48,0.32,0.2,0.7062999999999999
bert,0.48,0.34,0.18,0.7055999999999999
bert,0.48,0.36,0.16000000000000003,0.7036999999999999
bert,0.48,0.38,0.14,0.7021000000000001
bert,0.48,0.4,0.12,0.7011
bert,0.48,0.42,0.10000000000000003,0.7003
bert,0.48,0.44,0.08000000000000002,0.6983999999999999
bert,0.48,0.46,0.06,0.6968
bert,0.48,0.48,0.040000000000000036,0.6945999999999999
bert,0.48,0.5,0.020000000000000018,0.6928
bert,0.48,0.52,0.0,0.6871
bert,0.5,0.0,0.5,0.7263
bert,0.5,0.02,0.48,0.7255999999999999
bert,0.5,0.04,0.46,0.7241000000000001
bert,0.5,0.06,0.44,0.723
bert,0.5,0.08,0.42,0.7222000000000001
bert,0.5,0.1,0.4,0.7195999999999999
bert,0.5,0.12,0.38,0.7183999999999999
bert,0.5,0.14,0.36,0.7164
bert,0.5,0.16,0.33999999999999997,0.716
bert,0.5,0.18,0.32,0.7151000000000001
bert,0.5,0.2,0.3,0.7143999999999999
bert,0.5,0.22,0.28,0.7131000000000001
bert,0.5,0.24,0.26,0.7115
bert,0.5,0.26,0.24,0.7098
bert,0.5,0.28,0.21999999999999997,0.7088
bert,0.5,0.3,0.2,0.7068
bert,0.5,0.32,0.18,0.7055
bert,0.5,0.34,0.15999999999999998,0.7041000000000001
bert,0.5,0.36,0.14,0.7014000000000001
bert,0.5,0.38,0.12,0.7012999999999999
bert,0.5,0.4,0.09999999999999998,0.7001000000000001
bert,0.5,0.42,0.08000000000000002,0.6984000000000001
bert,0.5,0.44,0.06,0.6968
bert,0.5,0.46,0.03999999999999998,0.6945
bert,0.5,0.48,0.020000000000000018,0.693
bert,0.5,0.5,0.0,0.6884
bert,0.52,0.0,0.48,0.7251000000000001
bert,0.52,0.02,0.45999999999999996,0.7248000000000001
bert,0.52,0.04,0.44,0.7236
bert,0.52,0.06,0.42,0.7229000000000001
bert,0.52,0.08,0.39999999999999997,0.7199000000000001
bert,0.52,0.1,0.38,0.718
bert,0.52,0.12,0.36,0.7165999999999999
bert,0.52,0.14,0.33999999999999997,0.7155999999999999
bert,0.52,0.16,0.31999999999999995,0.7147
bert,0.52,0.18,0.3,0.7143
bert,0.52,0.2,0.27999999999999997,0.7132999999999999
bert,0.52,0.22,0.26,0.7117
bert,0.52,0.24,0.24,0.7102
bert,0.52,0.26,0.21999999999999997,0.7092
bert,0.52,0.28,0.19999999999999996,0.707
bert,0.52,0.3,0.18,0.7055
bert,0.52,0.32,0.15999999999999998,0.704
bert,0.52,0.34,0.13999999999999996,0.7021000000000001
bert,0.52,0.36,0.12,0.7016
bert,0.52,0.38,0.09999999999999998,0.7005
bert,0.52,0.4,0.07999999999999996,0.6985999999999999
bert,0.52,0.42,0.06,0.6971
bert,0.52,0.44,0.03999999999999998,0.6947
bert,0.52,0.46,0.019999999999999962,0.6932999999999999
bert,0.52,0.48,0.0,0.6896
bert,0.54,0.0,0.45999999999999996,0.7248
bert,0.54,0.02,0.43999999999999995,0.723
bert,0.54,0.04,0.42,0.7222000000000001
bert,0.54,0.06,0.39999999999999997,0.72
bert,0.54,0.08,0.37999999999999995,0.7175999999999999
bert,0.54,0.1,0.36,0.7169000000000001
bert,0.54,0.12,0.33999999999999997,0.7154
bert,0.54,0.14,0.31999999999999995,0.7146
bert,0.54,0.16,0.29999999999999993,0.7142000000000001
bert,0.54,0.18,0.27999999999999997,0.7131000000000001
bert,0.54,0.2,0.25999999999999995,0.712
bert,0.54,0.22,0.23999999999999996,0.711
bert,0.54,0.24,0.21999999999999997,0.7096
bert,0.54,0.26,0.19999999999999996,0.7075
bert,0.54,0.28,0.17999999999999994,0.7055
bert,0.54,0.3,0.15999999999999998,0.7042
bert,0.54,0.32,0.13999999999999996,0.7028
bert,0.54,0.34,0.11999999999999994,0.7017
bert,0.54,0.36,0.09999999999999998,0.7009000000000001
bert,0.54,0.38,0.07999999999999996,0.6992
bert,0.54,0.4,0.05999999999999994,0.6972
bert,0.54,0.42,0.03999999999999998,0.6949000000000001
bert,0.54,0.44,0.019999999999999962,0.6937000000000001
bert,0.56,0.0,0.43999999999999995,0.7231000000000001
bert,0.56,0.02,0.41999999999999993,0.7222000000000001
bert,0.56,0.04,0.39999999999999997,0.7201000000000001
bert,0.56,0.06,0.37999999999999995,0.7175
bert,0.56,0.08,0.35999999999999993,0.7172999999999999
bert,0.56,0.1,0.33999999999999997,0.7157
bert,0.56,0.12,0.31999999999999995,0.7149000000000001
bert,0.56,0.14,0.29999999999999993,0.7138
bert,0.56,0.16,0.2799999999999999,0.7132000000000001
bert,0.56,0.18,0.25999999999999995,0.7124000000000001
bert,0.56,0.2,0.23999999999999994,0.7104000000000001
bert,0.56,0.22,0.21999999999999995,0.7094
bert,0.56,0.24,0.19999999999999996,0.7075
bert,0.56,0.26,0.17999999999999994,0.7055
bert,0.56,0.28,0.15999999999999992,0.7041000000000001
bert,0.56,0.3,0.13999999999999996,0.7031000000000001
bert,0.56,0.32,0.11999999999999994,0.7012999999999999
bert,0.56,0.34,0.09999999999999992,0.7008
bert,0.56,0.36,0.07999999999999996,0.6992
bert,0.56,0.38,0.05999999999999994,0.6970999999999999
bert,0.56,0.4,0.039999999999999925,0.6952
bert,0.56,0.42,0.019999999999999962,0.6935
bert,0.58,0.0,0.42000000000000004,0.7221000000000001
bert,0.58,0.02,0.4,0.7192000000000001
bert,0.58,0.04,0.38000000000000006,0.7177
bert,0.58,0.06,0.36000000000000004,0.7168000000000001
bert,0.58,0.08,0.34,0.7158000000000001
bert,0.58,0.1,0.32000000000000006,0.7149000000000001
bert,0.58,0.12,0.30000000000000004,0.714
bert,0.58,0.14,0.28,0.7135
bert,0.58,0.16,0.26,0.7127
bert,0.58,0.18,0.24000000000000005,0.7104000000000001
bert,0.58,0.2,0.22000000000000003,0.7096
bert,0.58,0.22,0.20000000000000004,0.7077
bert,0.58,0.24,0.18000000000000005,0.7059000000000001
bert,0.58,0.26,0.16000000000000003,0.7038000000000001
bert,0.58,0.28,0.14,0.7036
bert,0.58,0.3,0.12000000000000005,0.7021000000000001
bert,0.58,0.32,0.10000000000000003,0.7008
bert,0.58,0.34,0.08000000000000002,0.6997000000000001
bert,0.58,0.36,0.06000000000000005,0.6972
bert,0.58,0.38,0.040000000000000036,0.6952
bert,0.58,0.4,0.020000000000000018,0.6934
bert,0.58,0.42,5.551115123125783e-17,0.6885
bert,0.6,0.0,0.4,0.7192000000000001
bert,0.6,0.02,0.38,0.7179
bert,0.6,0.04,0.36000000000000004,0.7165999999999999
bert,0.6,0.06,0.34,0.7154
bert,0.6,0.08,0.32,0.715
bert,0.6,0.1,0.30000000000000004,0.714
bert,0.6,0.12,0.28,0.7132999999999999
bert,0.6,0.14,0.26,0.7126000000000001
bert,0.6,0.16,0.24000000000000002,0.7111000000000001
bert,0.6,0.18,0.22000000000000003,0.7095
bert,0.6,0.2,0.2,0.7075
bert,0.6,0.22,0.18000000000000002,0.7061000000000002
bert,0.6,0.24,0.16000000000000003,0.7041999999999999
bert,0.6,0.26,0.14,0.7035
bert,0.6,0.28,0.12,0.7027
bert,0.6,0.3,0.10000000000000003,0.7016
bert,0.6,0.32,0.08000000000000002,0.6996
bert,0.6,0.34,0.06,0.6974000000000001
bert,0.6,0.36,0.040000000000000036,0.6952
bert,0.6,0.38,0.020000000000000018,0.6935
bert,0.6,0.4,0.0,0.6885
bert,0.62,0.0,0.38,0.7182999999999999
bert,0.62,0.02,0.36,0.7166
bert,0.62,0.04,0.34,0.7162000000000001
bert,0.62,0.06,0.32,0.7152999999999999
bert,0.62,0.08,0.3,0.7139
bert,0.62,0.1,0.28,0.7131000000000001
bert,0.62,0.12,0.26,0.7121000000000001
bert,0.62,0.14,0.24,0.7108000000000001
bert,0.62,0.16,0.22,0.7092
bert,0.62,0.18,0.2,0.7074
bert,0.62,0.2,0.18,0.7059000000000001
bert,0.62,0.22,0.16,0.705
bert,0.62,0.24,0.14,0.7038
bert,0.62,0.26,0.12,0.7026
bert,0.62,0.28,0.09999999999999998,0.7016
bert,0.62,0.3,0.08000000000000002,0.7000000000000001
bert,0.62,0.32,0.06,0.6976
bert,0.62,0.34,0.03999999999999998,0.6958000000000001
bert,0.62,0.36,0.020000000000000018,0.6933
bert,0.62,0.38,0.0,0.6888
bert,0.64,0.0,0.36,0.7168
bert,0.64,0.02,0.33999999999999997,0.7166
bert,0.64,0.04,0.32,0.7156999999999999
bert,0.64,0.06,0.3,0.7142000000000001
bert,0.64,0.08,0.27999999999999997,0.7129
bert,0.64,0.1,0.26,0.712
bert,0.64,0.12,0.24,0.7102999999999999
bert,0.64,0.14,0.21999999999999997,0.709
bert,0.64,0.16,0.19999999999999998,0.7072
bert,0.64,0.18,0.18,0.706
bert,0.64,0.2,0.15999999999999998,0.7053
bert,0.64,0.22,0.13999999999999999,0.7035999999999999
bert,0.64,0.24,0.12,0.7028000000000001
bert,0.64,0.26,0.09999999999999998,0.7015
bert,0.64,0.28,0.07999999999999996,0.7002
bert,0.64,0.3,0.06,0.698
bert,0.64,0.32,0.03999999999999998,0.696
bert,0.64,0.34,0.019999999999999962,0.6936
bert,0.64,0.36,0.0,0.6887000000000001
bert,0.66,0.0,0.33999999999999997,0.7165
bert,0.66,0.02,0.31999999999999995,0.7156
bert,0.66,0.04,0.3,0.7142000000000001
bert,0.66,0.06,0.27999999999999997,0.7131
bert,0.66,0.08,0.25999999999999995,0.7124000000000001
bert,0.66,0.1,0.23999999999999996,0.7105
bert,0.66,0.12,0.21999999999999997,0.7093
bert,0.66,0.14,0.19999999999999996,0.7074
bert,0.66,0.16,0.17999999999999997,0.7062
bert,0.66,0.18,0.15999999999999998,0.7052999999999999
bert,0.66,0.2,0.13999999999999996,0.7038
bert,0.66,0.22,0.11999999999999997,0.7032
bert,0.66,0.24,0.09999999999999998,0.7018000000000001
bert,0.66,0.26,0.07999999999999996,0.7004000000000001
bert,0.66,0.28,0.05999999999999994,0.6980999999999999
bert,0.66,0.3,0.03999999999999998,0.696
bert,0.66,0.32,0.019999999999999962,0.6939000000000001
bert,0.68,0.0,0.31999999999999995,0.7157
bert,0.68,0.02,0.29999999999999993,0.7142999999999999
bert,0.68,0.04,0.27999999999999997,0.7134000000000001
bert,0.68,0.06,0.25999999999999995,0.7122
bert,0.68,0.08,0.23999999999999994,0.7104
bert,0.68,0.1,0.21999999999999995,0.7087
bert,0.68,0.12,0.19999999999999996,0.7072
bert,0.68,0.14,0.17999999999999994,0.7058
bert,0.68,0.16,0.15999999999999995,0.7052
bert,0.68,0.18,0.13999999999999996,0.7041
bert,0.68,0.2,0.11999999999999994,0.7037
bert,0.68,0.22,0.09999999999999995,0.7023
bert,0.68,0.24,0.07999999999999996,0.7005999999999999
bert,0.68,0.26,0.05999999999999994,0.6985
bert,0.68,0.28,0.039999999999999925,0.6962
bert,0.68,0.3,0.019999999999999962,0.6939
bert,0.7000000000000001,0.0,0.29999999999999993,0.7145
bert,0.7000000000000001,0.02,0.2799999999999999,0.713
bert,0.7000000000000001,0.04,0.25999999999999995,0.7126999999999999
bert,0.7000000000000001,0.06,0.23999999999999994,0.7107
bert,0.7000000000000001,0.08,0.21999999999999992,0.7087
bert,0.7000000000000001,0.1,0.19999999999999993,0.707
bert,0.7000000000000001,0.12,0.17999999999999994,0.7059
bert,0.7000000000000001,0.14,0.15999999999999992,0.7057
bert,0.7000000000000001,0.16,0.13999999999999993,0.7042
bert,0.7000000000000001,0.18,0.11999999999999994,0.7032999999999999
bert,0.7000000000000001,0.2,0.09999999999999992,0.7022999999999999
bert,0.7000000000000001,0.22,0.07999999999999993,0.7008
bert,0.7000000000000001,0.24,0.05999999999999994,0.699
bert,0.7000000000000001,0.26,0.039999999999999925,0.6966
bert,0.7000000000000001,0.28,0.019999999999999907,0.6938
bert,0.72,0.0,0.28,0.7128
bert,0.72,0.02,0.26,0.7123999999999999
bert,0.72,0.04,0.24000000000000002,0.7106
bert,0.72,0.06,0.22000000000000003,0.709
bert,0.72,0.08,0.2,0.7069
bert,0.72,0.1,0.18000000000000002,0.7062999999999999
bert,0.72,0.12,0.16000000000000003,0.7058
bert,0.72,0.14,0.14,0.7045
bert,0.72,0.16,0.12000000000000002,0.7038
bert,0.72,0.18,0.10000000000000003,0.7024
bert,0.72,0.2,0.08000000000000002,0.701
bert,0.72,0.22,0.060000000000000026,0.6995
bert,0.72,0.24,0.040000000000000036,0.697
bert,0.72,0.26,0.020000000000000018,0.6939
bert,0.72,0.28,0.0,0.6886
bert,0.74,0.0,0.26,0.7122
bert,0.74,0.02,0.24000000000000002,0.7108000000000001
bert,0.74,0.04,0.22,0.7091
bert,0.74,0.06,0.2,0.7072999999999999
bert,0.74,0.08,0.18,0.706
bert,0.74,0.1,0.16,0.7059000000000001
bert,0.74,0.12,0.14,0.7045
bert,0.74,0.14,0.12,0.7035
bert,0.74,0.16,0.1,0.7022
bert,0.74,0.18,0.08000000000000002,0.7017
bert,0.74,0.2,0.06,0.6999
bert,0.74,0.22,0.04000000000000001,0.6971
bert,0.74,0.24,0.020000000000000018,0.6944
bert,0.74,0.26,0.0,0.6885999999999999
bert,0.76,0.0,0.24,0.7108
bert,0.76,0.02,0.22,0.7092
bert,0.76,0.04,0.19999999999999998,0.7072
bert,0.76,0.06,0.18,0.7064
bert,0.76,0.08,0.15999999999999998,0.7056
bert,0.76,0.1,0.13999999999999999,0.7039000000000001
bert,0.76,0.12,0.12,0.7034
bert,0.76,0.14,0.09999999999999998,0.7025
bert,0.76,0.16,0.07999999999999999,0.7014
bert,0.76,0.18,0.06,0.7001
bert,0.76,0.2,0.03999999999999998,0.6978
bert,0.76,0.22,0.01999999999999999,0.6942
bert,0.76,0.24,0.0,0.6889
bert,0.78,0.0,0.21999999999999997,0.7097
bert,0.78,0.02,0.19999999999999998,0.7076000000000001
bert,0.78,0.04,0.17999999999999997,0.7064
bert,0.78,0.06,0.15999999999999998,0.7049000000000001
bert,0.78,0.08,0.13999999999999996,0.7041000000000001
bert,0.78,0.1,0.11999999999999997,0.7035
bert,0.78,0.12,0.09999999999999998,0.7028
bert,0.78,0.14,0.07999999999999996,0.702
bert,0.78,0.16,0.05999999999999997,0.7
bert,0.78,0.18,0.03999999999999998,0.6978
bert,0.78,0.2,0.019999999999999962,0.6949000000000001
bert,0.8,0.0,0.19999999999999996,0.7077
bert,0.8,0.02,0.17999999999999997,0.7061000000000001
bert,0.8,0.04,0.15999999999999995,0.705
bert,0.8,0.06,0.13999999999999996,0.7037
bert,0.8,0.08,0.11999999999999995,0.7035999999999999
bert,0.8,0.1,0.09999999999999995,0.7027
bert,0.8,0.12,0.07999999999999996,0.7016
bert,0.8,0.14,0.05999999999999994,0.7002
bert,0.8,0.16,0.03999999999999995,0.6986
bert,0.8,0.18,0.019999999999999962,0.6951
bert,0.8200000000000001,0.0,0.17999999999999994,0.7066
bert,0.8200000000000001,0.02,0.15999999999999995,0.7055
bert,0.8200000000000001,0.04,0.13999999999999993,0.7042999999999999
bert,0.8200000000000001,0.06,0.11999999999999994,0.7032
bert,0.8200000000000001,0.08,0.09999999999999994,0.7024
bert,0.8200000000000001,0.1,0.07999999999999993,0.7021
bert,0.8200000000000001,0.12,0.05999999999999994,0.7003
bert,0.8200000000000001,0.14,0.039999999999999925,0.6989000000000001
bert,0.8200000000000001,0.16,0.019999999999999934,0.6958
bert,0.84,0.0,0.16000000000000003,0.7055
bert,0.84,0.02,0.14000000000000004,0.7045
bert,0.84,0.04,0.12000000000000002,0.7032
bert,0.84,0.06,0.10000000000000003,0.7023
bert,0.84,0.08,0.08000000000000003,0.7021000000000001
bert,0.84,0.1,0.060000000000000026,0.7009000000000001
bert,0.84,0.12,0.040000000000000036,0.6988000000000001
bert,0.84,0.14,0.020000000000000018,0.6959000000000001
bert,0.84,0.16,2.7755575615628914e-17,0.6893
bert,0.86,0.0,0.14,0.7042
bert,0.86,0.02,0.12000000000000001,0.7032
bert,0.86,0.04,0.1,0.7017
bert,0.86,0.06,0.08000000000000002,0.7014000000000001
bert,0.86,0.08,0.06000000000000001,0.7009000000000001
bert,0.86,0.1,0.04000000000000001,0.6985
bert,0.86,0.12,0.020000000000000018,0.6962
bert,0.86,0.14,0.0,0.6891999999999999
bert,0.88,0.0,0.12,0.7034000000000001
bert,0.88,0.02,0.09999999999999999,0.7026
bert,0.88,0.04,0.07999999999999999,0.7007000000000001
bert,0.88,0.06,0.06,0.7004000000000001
bert,0.88,0.08,0.039999999999999994,0.6988
bert,0.88,0.1,0.01999999999999999,0.6964000000000001
bert,0.88,0.12,0.0,0.6889
bert,0.9,0.0,0.09999999999999998,0.7025999999999999
bert,0.9,0.02,0.07999999999999997,0.7012
bert,0.9,0.04,0.05999999999999998,0.7004000000000001
bert,0.9,0.06,0.03999999999999998,0.6988
bert,0.9,0.08,0.019999999999999976,0.6972
bert,0.92,0.0,0.07999999999999996,0.7014
bert,0.92,0.02,0.059999999999999956,0.7001000000000001
bert,0.92,0.04,0.03999999999999996,0.6992999999999999
bert,0.92,0.06,0.019999999999999962,0.6981
bert,0.9400000000000001,0.0,0.05999999999999994,0.7001000000000001
bert,0.9400000000000001,0.02,0.03999999999999994,0.6989000000000001
bert,0.9400000000000001,0.04,0.01999999999999994,0.6981
bert,0.96,0.0,0.040000000000000036,0.6985
bert,0.96,0.02,0.020000000000000035,0.6988
bert,0.96,0.04,3.469446951953614e-17,0.6887000000000001
bert,0.98,0.0,0.020000000000000018,0.6981
bert,0.98,0.02,1.734723475976807e-17,0.6882
bert,1.0,0.0,0.0,0.6895
